put-away,apetyt
put-off,odklad
put-on,bouda
put-out,vyloučení pálkaře
put-up,nastražený
putamen,pecka
putative,domnělý
putatively,domněle
putnam,Putnam
putrefacient,putrefaktivní
putrefaction,putrefakce
putrefactive,skarpa
putrefied,shnilý
putrefy,hnít
putrescence,zahnívání
putrescent,hnijící
putrescibility,putrescibilita
putrescible waste,hnilobný odpad
putrid,shnilý
putridity,shnilost
putrified,shnilý
puts,dává
putsch,puč
putt,druh úderu v golfu
puttee,ovinovačka
putter,typ golfové hole
putti,renesanční motiv dítěte
putting,vrhnutí
putting green,jamkoviště
putty,kyt
putty-semi-putty,tvárný-semi-tvárný
puzzle,popletení
puzzle out,pochopit
puzzle something out,rozluštit něco
puzzled,zmatený
puzzlement,rozpaky
puzzler,řešitel hlavolamů
puzzles,skládačky
puzzling,nejasný
puzzlingly,záhadně
pvc,PVC
pvi,Pilot/Vehicle Interface
pw,Pathetic Wanker
pygas,pyrolyzní plyny
pygmy,trpaslík
pygmy sperm whale,kogie tuponosá
pyjama,pyžamový
pyjamas,pyžamo
pyle,Pyle
pylon,pylon
pylons,pylony
pylori,pranýř
pyloric,vrátníkový
pyogenic,produkující hnis
pyongyang,hl.m. - Severní Korea
pyracantha,druh trnitého stromu
pyralid moth,zavíječ
pyramid,pyramida
pyramidal,tvaru pyramidy
pyramidal tent,jehlanový stan
pyre,hranice
pyrenees,Pyreneje
pyrethrum,kopretina
pyretic,horečkový
pyrex,varné sklo
pyrexia,horečka
pyrexiae,horečky
pyridine,pyridin
pyridoxine,pyridoxin
pyrimidine,pyrimidin
pyrite,pyrit
pyrites,pyrit
pyro,pyrogalol
pyroclimax,pyroklimax
pyroelectric,pyroelektrický
pyroelectricity,pyroelektřina
pyrogallic,pyrogalolový
pyrogallol,pyrogalol
pyrography,pyrotypie
pyrolyse,pyrolyzovat
pyrolysis,pyrolýza
pyrolytic,pyrolytický
pyromania,pyromanie
pyromaniac,pyroman
pyrometer,žároměr
pyrophoric,samovznětlivý
pyrophosphate,pyrofosforečnan
pyrotechnic,pyrotechnický
pyrotechnical,pyrotechnický
pyrotechnics,ohňostroj
pyrotechny,pyrotechnika
pyroxene,pyroxen
pyroxylin,pyroxylin
pyrrhic victory,Pyrrhovo vítězství
pyrrhos,Pyrrhos
pys,Pack Your Stuff
pythagoras,Pýthagorás
python,krajta
pythoness,věštkyně
pyx,kalich na hostie
pyxie,druh věčnězelené křoviny
q,q
q.e.d.,c.b.d. (což bylo dokázáno)
qabala,kabala
qabalah,kabala
qabalistic,kabalistický
qadi,kádí (arab. soudce)
qatar,Katar
qatari,katarský
qc,quality control (kontrola kvality)
qed,quod est demonstrandum
qibla,kibla
qingdao,město - Čína
qmail,qmail (jméno software)
qml,Qualified Manufacturers List
qpl,Qualified Products List
qra,kvantitativní analýza rizika
qty,quantity (množství)
qua,nutnost
quack,kvák
quack-quack,kačenka
quacked,kvákl
quackery,šarlatánství
quacks,kváká
quad,čtverčík
quad-core,čtyřjádrový (procesor)
quadrangle,čtverhran
quadrangular,čtverhranný
quadrant,kvadrant
quadrantid,jedno ze souhvězdí
quadrants,kvadranty
quadraphonic,kvadrofonický
quadrat,kvadrát
quadrat method,kvadrátová metoda
quadrate,čtvercový
quadratic,kvadratický
quadratic equation,kvadratická rovnice
quadratical,kvadratický
quadratically,kvadraticky
quadratics,druh matematické algebry
quadrature,kvadratura
quadratures,kvadratury
quadrennia,čtyřletí
quadrennial,čtyřletní
quadrennium,čtyřletí
quadriceps,čtyřhlavý sval
quadrilateral,čtyřstran
quadrille,čtverylka
quadrillion,biliarda
quadripartite,čtyřdílný
quadriplegia,kvadruplegie
quadriplegic,ochrnutý
quadrivium,kvadrivium
quadrophonic,kvadrofonický
quadruped,čtyřnožec
quadrupedal,čtvernohý
quadruple,čtyřnásobek
quadrupled,čtyřnásobený
quadruples,čtyřnásobky
quadruplet,čtveřice
quadruplets,čtyřčata
quadruplex,čtyřnásobný
quadruplicate,čtyřnásobný
quadruplication,násobení čtyřmi
quadrupling,násobící čtyřmi
quadruply,čtyřnásobně
quadrupole,čtyřpól
quaff,pít zhluboka
quag,blata
quagmire,bažina
quagmires,bažiny
quahaug,druh jedlého mlže
quahog,druh jedlého mlže
quai,nábřeží
quail,křepelka
quails,křepelky
quaint,kuriózní
quainter,malebnější
quaintly,starobyle
quaintness,starobylost
quake,chvět se
quaked,otřesený
quaker,kvaker
quakers,osoba třesoucí se strachem
quakes,otřesy
quaking,třesoucí se
quaky,chvějící se
qualification,kvalifikace
qualifications,kvalifikace
qualified,kvalifikovaný
qualified environmental claim,kvalifikované environmentální tvrzení
qualifier,kvalifikátor
qualifiers,kandidáti
qualifies,kvalifikuje se
qualify,podmínit
qualifying,kvalifikační
qualitative,kvalitativní
qualitative composition,kvalitativní složení (systému)
qualitatively,kvalitativně
qualities,kvality
qualitive,"polutanty, kvalitativní"
quality,atribut
quality assurance,zajištění kvality
quality class,bonita
quality control,řízení kvality
quality testing,zkoušení jakosti
qualm,nevolnost
qualmish,nesvůj
qualms,pochybnosti
quandaries,pochybnosti
quandary,bezradnost
quango,kvazinevládní organizace
quangos,nevládní organizace
quanta,kvanta
quantal,kvantový
quantifiable,vyčíslitelný
quantification,kvantifikace
quantifications,vyčíslení
quantified,kvantifikovaný
quantified variable,vázaná proměnná
quantifier,kvantifikátor
quantifiers,kvantifikátory
quantifies,vyčísluje
quantify,kvantifikovat
quantifying,počítající
quantile,kvantil
quantisation,kvantování
quantise,kvantovat
quantised,kvantovaný
quantitative,kvantitativní
quantitative analysis,kvantitativní analýza
quantitative composition,kvantitativní složení (systému)
quantitative relation,kvantitativní relace
quantitatively,kvantitativně
quantities,množství
quantity,kvantita
quantity demanded,požadované množství
quantity supplied,nabízené množství
quantization,kvantování
quantize,kvantovat
quantized,kvantovaný
quantizes,kvantuje
quantizing,kvantující
quantum,kvantum
quantum chromodynamics,kvantová chromodynamika
quantum jump,velká změna
quantum leap,kvantový přechod
quantum mechanics,kvantová mechanika
quantum physics,kvantová fyzika
quantum theory,kvantová teorie
quarantine,karanténa
quarantined,pod karanténou
quarantines,karantény
quarantining,v karanténě
quark,kvark
quarker,kvarker
quarks,kvarky
quarrel,pohádat se
quarreled,vytýkaný
quarreler,rozhádanec
quarreling,hádání se
quarrelled,znesvářený
quarrelling,hádající se
quarrels,spory
quarrelsome,hašteřivý
quarrelsomeness,hádavost
quarried,dobývali
quarries,lomy
quarry,lovná zvěř
quarrying,dolování
quarrymen,lamači kamene
quart,čtvrtina galonu
quarter,čtvrťák
quarter ham,"čtvrtlibrák (hamburger, bez sýra)"
quarter horse,druh závodního koně
quarter note,čtvrťová nota
quarter of an hour,čtvrthodina
quarter past eight,čtvrt na devět
quarter past eleven,čtvrt na dvanáct
quarter past one,čtvrt na dvě
quarter past twelve,čtvrt na jednu
quarter pounder with cheese,čtvrtlibrák se sýrem (druh hamburgeru)
quarter-final,čtvrtfinále
quarter-hour,čtvrthodina
quarterback,rozehrávač
quarterdeck,část horní paluby lodi
quartered,rozdělený na čtvrtiny
quarterfinal,čtvrtfinálový
quartering,čtvrtící
quarterly,čtvrtletník
quarterly statement,čtvrtletní výkaz
quartermaster,ubytovatel
quarters,čtvrtiny
quarterstaff,druh zbraně
quartet,kvartet
quartets,kvarteta
quartette,kvarteto
quartic,čtvrtého stupně
quartile,hodnota čtvrtiny
quarto,čtvrtina gallonu
quarts,čtvrtiny gallonu
quartz,krystal
quartzite,křemenec
quasar,kvazar
quasars,kvasary
quash,anulovat
quashed,potlačený
quashes,potlačuje
quashing,potlačující
quasi,kvazi
quasi-option value,kvazi-opční hodnota
quasi-option value of preservation,kvazi-opční hodnota ochrany
quasilinear,kvazilineární
quasimodo,zvoník u Matky Boží
quatercentenary,čtyřsté výročí
quaternary,čtvrtohory
quaternion,čtveřice
quatrain,čtyřverší
quaver,osminová nota
quavered,třásl se
quavering,chvění hlasu
quavery,s chvějícím se hlasem
quay,přístaviště
quayside,nábřežní
queasily,s pocitem nevolnosti
queasiness,nevolnost
queasy,s pocitem nevolnosti
quebec,Quebek
quebecker,občan Quebecu
queen,královna
queen mother,královna matka
queen-size,menší
queen-sized,rozměr postele
queenly,královský
queens,královny
queer,zmrvit
queerer,podivnější
queerest,nejpodivnější
queerly,podivně
queerness,podivnost
queers,homosexuálové
quell,přemoct
quelled,potlačený
quelling,potlačení
quench,potlačit
quenchable,uhasitelný
quenched,uhašený
quencher,hasič
quenches,hasí
quenching,hašení
quenchless,neuhasitelný
queried,dotazovaný
querier,tazatel
queries,dotazy
quern,ruční mlýnek
querulous,reptavý
querulously,hádavě
querulousness,hádavost
query,dotaz
querying,pokládající dotazy
quest,hledání
quest after,pátrat po
quest for,pátrání po
quested,dlouho hledaný
quester,člen výpravy
questers,členové výpravy
questing,hledání
question,dotaz
question mark,otazník
question order,"zkreslení, pořadí otázek"
questionable,diskutabilní
questionably,sporně
questionary,dotazník
questioned,dotazovaný
questioned person,dotazovaný
questioner,tazatel
questioners,tazatelé
questioning,tázání
questioningly,tázavě
questionings,dotazování
questionnaire,dotazník
questionnaires,dotazníky
questions,otázky
quests,výpravy
quetzal,quetzal
queue,fronta
queued,zařazený do fronty
queueing,zařazování do fronty
queuer,stojící ve frontě
queues,fronty
queuing,řazení do fronty
queuing system,systém hromadné obsluhy
qui vive,připravenost na akci
quibble,zbytečná kritická poznámka
quibbler,rýpal
quibbling,hašteřivý
quiche,člen Mayského kmene v Guatemale
quick,prudký
quick and dirty,rychle a špinavě
quick bread,druh chleba
quick dish,minutka
quick stirring,rychlé míchání
quick-fire,rychlopalný
quick-freeze,rychle zmrazit
quick-froze,rychle zmrazený
quick-frozen,rychle zmrazený
quick-tempered,prchlivý
quick-witted,bystrý
quick-wittedly,bystře
quick-wittedness,bystrost
quicken,oživit
quicken one's pace,přidat do kroku
quickened,zrychlený
quickening,zrychlování
quickens,zrychluje
quicker,rychleji
quicker than you can say jack robinson,rychleji nežli stačíš říci Jack Robinson
quickest,nejrychleji
quickie,rychlovka
quicklime,pálené vápno
quickly,honem
quickness,rychlost
quicksand,tekutý písek
quicksilver,rtuť
quickstep,druh vojenského pochodu
quid,100 pencí
quid pro quo,protihodnota
quiddity,malichernost
quiesce,zklidnit
quiescence,nehybnost
quiescent,klidný
quiescently,nehybně
quiet,klid
quiet down,utišit se
quieted,ztišený
quieten,utišit
quieter,tišší
quietest,nejtišší
quieting,protihluková izolace
quietly,potichu
quietness,ticho
quiets,ztišuje
quietude,klid
quietus,eufemismus pro smrt
quiff,patka z vlasů
quill,brk
quillworts,šídlatky
quilt,stavební rohož
quilted,prošívaný
quilter,prošívatel
quilting,prošívání
quilts,prošívá
quim,vagina
quinary,pětičlenný
quince,kdoule
quincentenary,výročí 500. let
quinine,chinin
quinn,Quinn
quinone,chinon
quinquennial,pětiletí
quinsy,angína
quint,kvinta
quintal,metrák
quinteessence,klasický případ
quintessence,kvintesence
quintessential,ztělesněný
quintessentially,ztělesněně
quintet,kvintet
